DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 08:18:41,34,45,0,996.244,67.363,22.5,6,135,0,0,3.133,9.844
2025-03-04 08:18:43,47,68,0,1013.118,61.522,34,6,204,0,0,1.221,8.662
2025-03-04 08:18:45,65,97,0,1016.608,67.592,48.5,6,291,0,0,0.907,8.99
2025-03-04 08:18:47,84,141,0,1004.56,68.567,70.5,6,423,0,0,0.631,7.922
2025-03-04 08:18:49,101,175,0,1009.771,61.025,87.5,6,525,0,0,0.589,8.994
2025-03-04 08:18:51,117,210,0,1005.348,66.042,105,6,630,0,0,0.51,7.533
2025-03-04 08:18:53,134,244,0,1007.316,63.768,122,6,732,0,0,0.447,8.098
2025-03-04 08:18:55,154,267,0,1020.397,64.876,133.5,6,801,0,0,0.491,9.3
2025-03-04 08:18:57,170,308,0,1011.659,64.202,154,6,924,0,0,0.51,11.136
2025-03-04 08:18:59,185,348,0,1010.733,74.6,174,6,1044,0,0,0.408,7.744
2025-03-04 08:19:01,205,380,0,1007.403,69.703,190,6,1140,0,0,0.379,7.484
2025-03-04 08:19:03,223,412,0,1004.09,66.687,206,6,1236,0,0,0.33,6.915
2025-03-04 08:19:05,240,452,0,1009.093,67.854,226,6,1356,0,0,0.361,9.462
2025-03-04 08:19:07,255,481,0,1009.127,68.063,240.5,6,1443,0,0,0.368,8.071
2025-03-04 08:19:09,274,516,0,1008.012,65.3,258,6,1548,0,0,0.337,7.159
2025-03-04 08:19:11,298,994,0,1006.228,66.955,497,6,2982,0,0,0.336,8.388
2025-03-04 08:19:13,316,622,0,1006.836,65.616,311,6,1866,0,0,0.254,9.154
2025-03-04 08:19:15,333,650,0,1006.548,65.883,325,6,1950,0,0,0.308,8.928
2025-03-04 08:19:17,353,678,0,1011.925,66.052,339,6,2034,0,0,0.267,11.758
2025-03-04 08:19:19,372,708,0,1008.586,66.647,354,6,2124,0,0,0.284,9.996
2025-03-04 08:19:21,387,755,0,1009.652,66.187,377.5,6,2265,0,0,0.262,10.54
2025-03-04 08:19:23,406,775,0,1010.488,66.183,387.5,6,2325,0,0,0.236,13.187
2025-03-04 08:19:25,425,821,0,1020.873,66.138,410.5,6,2463,0,0,0.257,21.542
2025-03-04 08:19:27,439,847,0,1017.551,66.458,423.5,6,2541,0,0,0.209,18.671
2025-03-04 08:19:29,456,879,0,1027.688,67.199,439.5,6,2637,0,0,0.251,26.779
2025-03-04 08:19:31,475,859,0,1052.793,70.797,429.5,6,2577,0,0,0.311,56.832
2025-03-04 08:19:33,493,870,0,1103.408,70.596,435,6,2610,0,0,0.276,104.064
2025-03-04 08:19:35,507,839,0,1137.217,81.473,419.5,6,2517,0,0,0.263,138.253
2025-03-04 08:19:37,525,843,0,1234.964,72.52,421.5,6,2529,0,0,0.247,235.524
2025-03-04 08:19:39,543,831,0,1281.161,74.1,415.5,6,2493,0,0,0.296,279.73
2025-03-04 08:19:41,562,851,0,1308.516,74.71,425.5,6,2553,0,0,0.25,309.806
2025-03-04 08:19:43,585,1235,0,1396.951,83.476,617.5,6,3705,0,0,0.274,264.209
2025-03-04 08:19:45,607,853,0,1376.535,72.472,426.5,6,2559,0,0,0.222,375.932
2025-03-04 08:19:47,625,846,0,1438.742,76.997,423,6,2538,0,0,0.223,441.611
2025-03-04 08:19:49,643,826,0,1494.381,85.159,413,6,2478,0,0,0.275,495.42
2025-03-04 08:19:51,657,862,0,1520.684,75.769,431,6,2586,0,0,0.253,520.843
2025-03-04 08:19:53,675,833,0,1571.415,76.952,416.5,6,2499,0,0,0.27,574.421
2025-03-04 08:19:55,695,816,0,1623.006,75.142,408,6,2448,0,0,0.256,624.694
2025-03-04 08:19:57,711,858,0,1624.382,72.683,429,6,2574,0,0,0.294,618.959
2025-03-04 08:19:59,725,816,0,1706.64,73.174,408,6,2448,0,0,0.271,709.667
2025-03-04 08:20:01,745,844,0,1754.339,74.566,422,6,2532,0,0,0.284,751.532
2025-03-04 08:20:03,763,783,0,1842.598,77.947,391.5,6,2349,0,0,0.292,845.605
2025-03-04 08:20:05,780,807,0,1903.289,70.385,403.5,6,2421,0,0,0.259,903.29
2025-03-04 08:20:07,795,869,0,1848.113,74.542,434.5,6,2607,0,0,0.257,849.189
2025-03-04 08:20:09,815,779,0,1940.091,92.705,389.5,6,2337,0,0,0.263,940.847
2025-03-04 08:20:11,834,853,0,1984.155,83.39,426.5,6,2559,0,0,0.257,983.163
2025-03-04 08:20:13,847,832,0,1966.808,78.57,416,6,2496,0,0,0.246,964.805
2025-03-04 08:20:15,875,1221,0,2095.167,86.528,610.5,6,3663,0,0,0.237,706.07
2025-03-04 08:20:17,894,866,0,2008.651,76.774,433,6,2598,0,0,0.237,1010.96
2025-03-04 08:20:19,910,810,0,2095.269,83.392,405,6,2430,0,0,0.24,1095.554
2025-03-04 08:20:21,927,888,0,2140.532,81.845,444,6,2664,0,0,0.306,1142.539
2025-03-04 08:20:23,944,874,0,2116.976,82.429,437,6,2622,0,0,0.24,1112.681
2025-03-04 08:20:25,963,828,0,2219.736,77.785,414,6,2484,0,0,0.262,1220.034
2025-03-04 08:20:27,980,820,0,2291.298,76.457,410,6,2460,0,0,0.272,1291.905
2025-03-04 08:20:29,995,813,0,2347.109,77.882,406.5,6,2439,0,0,0.274,1343.26
2025-03-04 08:20:31,1014,865,0,2402.62,75.799,432.5,6,2595,0,0,0.257,1403.506
2025-03-04 08:20:33,1034,842,0,2349.251,76.836,421,6,2526,0,0,0.262,1348.158
2025-03-04 08:20:35,1048,881,0,2373.112,71.709,440.5,6,2643,0,0,0.275,1374.123
2025-03-04 08:20:37,1064,885,0,2380.153,74.256,442.5,6,2655,0,0,0.253,1380.424
2025-03-04 08:20:39,1085,814,0,2467.77,90.393,407,6,2442,0,0,0.257,1470.069
2025-03-04 08:20:41,1103,849,0,2577.998,75.437,424.5,6,2547,0,0,0.253,1573.755
2025-03-04 08:20:43,1119,830,0,2605.924,76.017,415,6,2490,0,0,0.248,1610.908
2025-03-04 08:20:45,1137,1121,0,2686.843,75.986,560.5,6,3363,0,0,0.277,1317.499
2025-03-04 08:20:47,1164,994,0,2682.918,75.829,497,6,2982,0,0,0.339,1328.244
2025-03-04 08:20:49,1181,809,0,2742.211,79.043,404.5,6,2427,0,0,0.41,1746.329
2025-03-04 08:20:51,1195,856,0,2810.89,72.109,428,6,2568,0,0,0.44,1807.945
2025-03-04 08:20:53,1213,821,0,2825.608,77.976,410.5,6,2463,0,0,0.79,1821.758
2025-03-04 08:20:55,1233,861,0,2871.592,72.574,430.5,6,2583,0,0,0.334,1872.697
2025-03-04 08:20:57,1250,803,0,2969.364,77.191,401.5,6,2409,0,0,0.249,1968.181
2025-03-04 08:20:59,1265,807,0,3048.259,75.584,403.5,6,2421,0,0,0.279,2045.548
2025-03-04 08:21:01,1284,845,0,3013.551,74.437,422.5,6,2535,0,0,0.244,2013.25
2025-03-04 08:21:03,1299,783,0,3120.779,82.651,391.5,6,2349,0,0,0.238,2125.506
2025-03-04 08:21:05,1300,794,0,3269.465,79.506,397,6,2382,0,0,0.241,2267.678
2025-03-04 08:21:07,1300,806,0,3228.191,78.96,403,6,2418,0,0,0.216,2226.197
2025-03-04 08:21:09,1300,777,0,3277.955,88.285,388.5,6,2331,0,0,0.234,2279.048
2025-03-04 08:21:11,1300,827,0,3280.651,87.772,413.5,6,2481,0,0,0.225,2279.468
2025-03-04 08:21:13,1300,798,0,3185.427,75.645,399,6,2394,0,0,0.262,2179.117
2025-03-04 08:21:15,1300,789,0,3262.435,82.229,394.5,6,2367,0,0,0.265,2261.937
2025-03-04 08:21:17,1300,1252,0,3202.714,88.473,626,6,3756,0,0,0.223,1619.969
2025-03-04 08:21:19,1300,833,0,3175.808,73.719,416.5,6,2499,0,0,0.2,1950.174
2025-03-04 08:21:21,1300,840,0,3125.287,73.083,420,6,2520,0,0,0.194,2123.429
2025-03-04 08:21:23,1300,806,0,3126.974,72.238,403,6,2418,0,0,0.223,2124.306
2025-03-04 08:21:25,1300,856,0,3129.603,77.599,428,6,2568,0,0,0.243,2131.126
2025-03-04 08:21:27,1300,811,0,3102.905,75.555,405.5,6,2433,0,0,0.269,2103.256
2025-03-04 08:21:29,1300,830,0,3188.466,76.289,415,6,2490,0,0,0.198,2186.87
2025-03-04 08:21:31,1300,870,0,3095.793,89.947,435,6,2610,0,0,0.211,2097.937
2025-03-04 08:21:33,1300,823,0,3059.916,75.751,411.5,6,2469,0,0,0.239,2054.597
2025-03-04 08:21:35,1300,807,0,3190.268,74.299,403.5,6,2421,0,0,0.25,2187.414
2025-03-04 08:21:37,1300,882,0,3071.626,99.299,441,6,2646,0,0,0.231,2071.846
2025-03-04 08:21:39,1300,853,0,3007.996,74.047,426.5,6,2559,0,0,0.216,2007.437
2025-03-04 08:21:41,1300,852,0,3052.573,75.029,426,6,2556,0,0,0.185,2054.303
2025-03-04 08:21:43,1300,850,0,3044.184,74.611,425,6,2550,0,0,0.232,2045.739
2025-03-04 08:21:45,1300,831,0,3096.197,78.403,415.5,6,2493,0,0,0.193,2095.981
2025-03-04 08:21:47,1300,782,0,3155.272,78.797,391,6,2346,0,0,0.205,2153.729
2025-03-04 08:21:49,1300,1252,0,3211.862,78.539,626,6,3756,0,0,0.22,1479.472
2025-03-04 08:21:51,1300,836,0,3110.242,68.875,418,6,2508,0,0,0.188,2103.888
2025-03-04 08:21:53,1300,780,0,3171.424,83.613,390,6,2340,0,0,0.182,2171.241
2025-03-04 08:21:55,1300,834,0,3238.028,74.385,417,6,2502,0,0,0.245,2237.998
2025-03-04 08:21:57,1300,837,0,3134.129,81.969,418.5,6,2511,0,0,0.21,2136.08
2025-03-04 08:21:59,1300,809,0,3137.549,77.135,404.5,6,2427,0,0,0.192,2133.001
2025-03-04 08:22:01,1300,831,0,3170.44,72.375,415.5,6,2493,0,0,0.243,2169.786
2025-03-04 08:22:03,1300,847,0,3134.179,73.491,423.5,6,2541,0,0,0.236,2130.695
2025-03-04 08:22:05,1300,840,0,3112.243,75.861,420,6,2520,0,0,0.252,2109.961
2025-03-04 08:22:07,1300,814,0,3129.354,78.501,407,6,2442,0,0,0.232,2127.553
2025-03-04 08:22:09,1300,812,0,3181.903,83.719,406,6,2436,0,0,0.229,2182.395
2025-03-04 08:22:11,1300,839,0,3102.46,72.429,419.5,6,2517,0,0,0.216,2101.903
2025-03-04 08:22:13,1300,784,0,3204.36,96.334,392,6,2352,0,0,0.176,2199.124
2025-03-04 08:22:15,1300,833,0,3273.589,100.548,416.5,6,2499,0,0,0.256,2274.2
2025-03-04 08:22:17,1300,833,0,3107.885,72,416.5,6,2499,0,0,0.224,2107.035
