DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 08:30:52,30,23,0,1021.13,80.804,11.5,6,69,0,0,7.913,24.261
2025-03-04 08:30:54,46,85,0,1000.094,67.539,42.5,6,255,0,0,1.706,8.447
2025-03-04 08:30:56,60,110,0,1007.209,67.613,55,6,330,0,0,0.8,9.182
2025-03-04 08:30:58,84,94,0,1007.649,69.714,47,6,282,0,0,0.734,7.872
2025-03-04 08:31:00,91,173,0,1014.52,66.474,86.5,6,519,0,0,0.786,9.341
2025-03-04 08:31:02,120,198,0,1004.197,65.403,99,6,594,0,0,0.657,10.101
2025-03-04 08:31:04,126,235,0,1012.711,68.567,117.5,6,705,0,0,0.562,8.562
2025-03-04 08:31:06,150,271,0,1009.62,67.82,135.5,6,813,0,0,0.546,8.196
2025-03-04 08:31:08,160,301,0,1012.233,63.913,150.5,6,903,0,0,0.561,8.143
2025-03-04 08:31:10,180,343,0,1004.767,65.605,171.5,6,1029,0,0,0.464,7.7
2025-03-04 08:31:12,206,370,0,1012.278,66.927,185,6,1110,0,0,0.465,7.889
2025-03-04 08:31:14,238,737,0,1006.324,65.811,368.5,6,2211,0,0,0.472,6.807
2025-03-04 08:31:16,243,475,0,1011.411,66.681,237.5,6,1425,0,0,0.442,8.446
2025-03-04 08:31:18,270,504,0,1007.726,62.624,252,6,1512,0,0,0.478,7.363
2025-03-04 08:31:20,286,535,0,1005.632,68.424,267.5,6,1605,0,0,0.406,7.905
2025-03-04 08:31:22,300,584,0,1008.332,68.628,292,6,1752,0,0,0.361,9.298
2025-03-04 08:31:24,324,586,0,1017.392,66.549,293,6,1758,0,0,0.427,12.179
2025-03-04 08:31:26,331,653,0,1009.59,65.144,326.5,6,1959,0,0,0.389,11.502
2025-03-04 08:31:28,360,665,0,1013.937,66.97,332.5,6,1995,0,0,0.405,9.272
