DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 09:27:27,1084,800,0,2564.258,75.741,400,6,2400,0,0,0.254,1561.197
2025-03-04 09:27:29,1119,780,0,2710.336,89.194,390,6,2340,0,0,0.295,1712.833
2025-03-04 09:27:31,1147,778,0,2761.859,75.511,389,6,2334,0,0,0.587,1763.203
2025-03-04 09:27:33,1182,793,0,2840.583,81.486,396.5,6,2379,0,0,0.427,1842.67
2025-03-04 09:27:35,1218,793,0,2938.728,85.026,396.5,6,2379,0,0,0.979,1937.001
2025-03-04 09:27:37,1263,1059,0,3015.583,76.793,529.5,6,3177,0,0,0.264,1537.932
2025-03-04 09:27:39,1297,886,0,3122.217,81.37,443,6,2658,0,0,0.242,1554.334
2025-03-04 09:27:41,1331,796,0,3202.749,74.936,398,6,2388,0,0,0.224,2203.474
2025-03-04 09:27:43,1365,801,0,3255.941,78.963,400.5,6,2403,0,0,0.276,2255.483
2025-03-04 09:27:45,1399,810,0,3275.042,75.881,405,6,2430,0,0,0.268,2272.72
2025-03-04 09:27:47,1431,813,0,3339.925,75.436,406.5,6,2439,0,0,0.272,2341.231
2025-03-04 09:27:49,1464,838,0,3431.107,83.649,419,6,2514,0,0,0.267,2432.115
2025-03-04 09:27:51,1501,839,0,3400.646,78.719,419.5,6,2517,0,0,0.288,2406.067
2025-03-04 09:27:53,1531,829,0,3477.843,81.372,414.5,6,2487,0,0,0.236,2478.813
2025-03-04 09:27:55,1565,835,0,3620.196,74.59,417.5,6,2505,0,0,0.234,2619.068
2025-03-04 09:27:57,1600,808,0,3644.835,80.001,404,6,2424,0,0,0.277,2647.575
2025-03-04 09:27:59,1631,851,0,3738.287,77.86,425.5,6,2553,0,0,0.227,2736.575
2025-03-04 09:28:01,1662,857,0,3790.844,78.889,428.5,6,2571,0,0,0.277,2786.404
2025-03-04 09:28:03,1697,816,0,3825.186,86.419,408,6,2448,0,0,0.255,2827.158
2025-03-04 09:28:05,1733,864,0,3946.662,75.412,432,6,2592,0,0,0.244,2948.278
2025-03-04 09:28:07,1765,869,0,3959.712,80.384,434.5,6,2607,0,0,0.282,2956.959
2025-03-04 09:28:09,1814,1479,0,4061.723,120.675,739.5,6,4437,0,0,0.242,2241.552
2025-03-04 09:28:11,1850,831,0,4260.465,79.745,415.5,6,2493,0,0,0.285,2704.811
2025-03-04 09:28:13,1885,758,0,4334.227,116.086,379,6,2274,0,0,0.236,3332.827
2025-03-04 09:28:15,1917,825,0,4560.455,82.896,412.5,6,2475,0,0,0.236,3562.907
2025-03-04 09:28:17,1951,821,0,4687.987,76.603,410.5,6,2463,0,0,0.256,3686.713
2025-03-04 09:28:19,1984,755,0,4701.044,114.478,377.5,6,2265,0,0,0.277,3698.045
2025-03-04 09:28:21,2015,820,0,4847.09,73.946,410,6,2460,0,0,0.274,3847.024
2025-03-04 09:28:23,2050,793,0,4953.608,85.442,396.5,6,2379,0,0,0.282,3948.465
2025-03-04 09:28:25,2087,724,0,5010.302,120.561,362,6,2172,0,0,0.268,4012.467
2025-03-04 09:28:27,2119,629,0,5221.343,78.086,314.5,6,1887,0,0,0.245,4215.628
2025-03-04 09:28:29,2150,780,0,5320.773,73.55,390,6,2340,0,0,0.259,4317.765
2025-03-04 09:28:31,2185,727,0,5404.986,93.891,363.5,6,2181,0,0,0.261,4406.199
2025-03-04 09:28:33,2215,783,0,5524.465,76.54,391.5,6,2349,0,0,0.305,4522.386
2025-03-04 09:28:35,2251,798,0,5594.851,79.407,399,6,2394,0,0,0.274,4593.01
2025-03-04 09:28:37,2285,706,0,5652.163,92.298,353,6,2118,0,0,0.268,4649.191
2025-03-04 09:28:39,2322,876,0,5796.156,80.505,438,6,2628,0,0,0.268,4795.543
2025-03-04 09:28:41,2374,1229,0,5967.273,89.619,614.5,6,3687,0,0,0.237,3823.498
2025-03-04 09:28:43,2410,766,0,6081.939,79.863,383,6,2298,0,0,0.275,3829.061
2025-03-04 09:28:45,2444,807,0,6078.916,72.99,403.5,6,2421,0,0,0.269,4985.073
2025-03-04 09:28:47,2478,720,0,6130.971,115.26,360,6,2160,0,0,1.413,5127.71
2025-03-04 09:28:49,2498,839,0,6101.317,99.293,419.5,6,2517,0,0,0.49,5101.35
2025-03-04 09:28:51,2500,822,0,6113.741,77.498,411,6,2466,0,0,0.279,5113.342
2025-03-04 09:28:53,2500,784,0,6170.574,105.05,392,6,2352,0,0,0.25,5169.393
2025-03-04 09:28:55,2500,828,0,6166.715,80.512,414,6,2484,0,0,0.256,5167.029
2025-03-04 09:28:57,2500,814,0,6158.158,72.601,407,6,2442,0,0,0.278,5159.439
2025-03-04 09:28:59,2500,872,0,6080.565,102.723,436,6,2616,0,0,0.239,5080.724
2025-03-04 09:29:01,2500,797,0,5980.315,123.056,398.5,6,2391,0,0,0.253,4979.806
2025-03-04 09:29:03,2500,859,0,6001.661,79.409,429.5,6,2577,0,0,0.249,5001.698
2025-03-04 09:29:05,2500,870,0,5931.284,72.946,435,6,2610,0,0,0.197,4928.061
2025-03-04 09:29:07,2500,772,0,5972.284,78.515,386,6,2316,0,0,0.168,4970.671
2025-03-04 09:29:09,2500,846,0,6022.099,75.312,423,6,2538,0,0,0.175,5023.517
2025-03-04 09:29:11,2500,1094,0,6042.418,79.573,547,6,3282,0,0,0.216,4543.863
2025-03-04 09:29:13,2500,959,0,6024.221,95.753,479.5,6,2877,0,0,0.182,3771.816
2025-03-04 09:29:15,2500,888,0,5973.668,78.919,444,6,2664,0,0,0.187,4009.598
2025-03-04 09:29:17,2500,858,0,5929.024,72.783,429,6,2574,0,0,0.206,4924.962
2025-03-04 09:29:19,2500,774,0,5936.252,80.587,387,6,2322,0,0,0.185,4934.169
2025-03-04 09:29:21,2500,823,0,6023.48,84.463,411.5,6,2469,0,0,0.186,5020.767
2025-03-04 09:29:23,2500,835,0,6113.486,77.798,417.5,6,2505,0,0,0.163,5114.45
2025-03-04 09:29:25,2500,788,0,6157.041,100.91,394,6,2364,0,0,0.173,5156.19
2025-03-04 09:29:27,2500,845,0,6161.201,75.008,422.5,6,2535,0,0,0.196,5162.756
2025-03-04 09:29:29,2500,804,0,6162.741,73.364,402,6,2412,0,0,0.189,5163.999
2025-03-04 09:29:31,2500,765,0,6150.103,97.383,382.5,6,2295,0,0,0.171,5152.11
2025-03-04 09:29:33,2500,814,61,6211.066,78.593,407,6,2442,0,0,0.182,5209.999
2025-03-04 09:29:35,2500,809,0,6282.35,71.795,404.5,6,2427,0,0,0.183,5279.209
2025-03-04 09:29:37,2500,735,84,6305.38,91.982,367.5,6,2205,0,0,0.171,5302.239
2025-03-04 09:29:39,2500,808,103,6301.871,95.708,404,6,2424,0,0,0.2,5301.725
2025-03-04 09:29:41,2500,775,0,6426.596,76.478,387.5,6,2325,0,0,0.183,5427.261
2025-03-04 09:29:43,2500,1304,215,6434.611,214.552,652,6,3912,0,0,0.178,4499.357
2025-03-04 09:29:45,2500,805,0,6538.981,73.993,402.5,6,2415,0,0,0.181,4289.525
2025-03-04 09:29:47,2500,727,223,6272.23,224.77,363.5,6,2181,0,0,0.198,4711.325
2025-03-04 09:29:49,2500,811,0,6385.508,84.131,405.5,6,2433,0,0,0.185,5385.095
2025-03-04 09:29:51,2500,717,141,6417.951,114.656,358.5,6,2151,0,0,0.169,5416.285
2025-03-04 09:29:53,2500,851,65,6238.965,174.167,425.5,6,2553,0,0,0.165,5239.504
2025-03-04 09:29:55,2500,785,0,6339.577,73.689,392.5,6,2355,0,0,0.171,5335.037
2025-03-04 09:29:57,2500,781,172,6112.612,287.666,390.5,6,2343,0,0,0.183,5117.396
2025-03-04 09:29:59,2500,822,0,6270.31,82.628,411,6,2466,0,0,0.193,5266.816
2025-03-04 09:30:01,2500,811,0,6258.834,89.885,405.5,6,2433,0,0,0.19,5259.51
2025-03-04 09:30:03,2500,789,44,6094.965,184.87,394.5,6,2367,0,0,0.18,5099.024
2025-03-04 09:30:05,2500,872,0,6083.376,98.151,436,6,2616,0,0,0.179,5083.745
2025-03-04 09:30:07,2500,834,25,6017.318,96.761,417,6,2502,0,0,0.191,5012.21
2025-03-04 09:30:09,2500,801,0,5912.046,107.898,400.5,6,2403,0,0,0.171,4909.685
2025-03-04 09:30:11,2500,879,0,5984.677,70.55,439.5,6,2637,0,0,0.179,4985.575
2025-03-04 09:30:13,2500,751,49,5936.011,80.471,375.5,6,2253,0,0,0.185,4936.158
2025-03-04 09:30:15,2500,1358,0,5935.066,82.638,679,6,4074,0,0,0.185,3778.152
2025-03-04 09:30:17,2500,867,93,5852.329,82.556,433.5,6,2601,0,0,0.153,3698.653
2025-03-04 09:30:19,2500,807,0,5862.659,83.688,403.5,6,2421,0,0,0.214,4830.273
2025-03-04 09:30:21,2500,863,103,5812.375,112.211,431.5,6,2589,0,0,0.192,4812.481
2025-03-04 09:30:23,2500,879,6,5837.658,98.908,439.5,6,2637,0,0,0.163,4836.411
2025-03-04 09:30:25,2500,758,0,5937.642,104.012,379,6,2274,0,0,0.193,4936.942
2025-03-04 09:30:27,2500,824,109,5883.381,131.584,412,6,2472,0,0,0.187,4886.932
2025-03-04 09:30:29,2500,844,0,6116.674,75.562,422,6,2532,0,0,0.155,5115.182
2025-03-04 09:30:31,2500,741,52,6303.252,146.995,370.5,6,2223,0,0,0.196,5299.341
2025-03-04 09:30:33,2500,839,27,6130.037,135.394,419.5,6,2517,0,0,0.17,5129.069
2025-03-04 09:30:35,2500,819,0,6235.208,72.823,409.5,6,2457,0,0,0.211,5237.505
2025-03-04 09:30:37,2500,729,172,6227.671,162.397,364.5,6,2187,0,0,0.188,5231.704
2025-03-04 09:30:39,2500,844,0,6265.315,82.563,422,6,2532,0,0,0.177,5265.395
2025-03-04 09:30:41,2500,766,85,6330.017,114.441,383,6,2298,0,0,0.167,5326.074
2025-03-04 09:30:43,2500,840,49,6071.226,191.247,420,6,2520,0,0,0.176,5069.41
2025-03-04 09:30:45,2500,1330,244,6212.353,148.88,665,6,3990,0,0,0.197,4523.904
2025-03-04 09:30:47,2500,822,6,6153.999,149.987,411,6,2466,0,0,0.163,3897.332
2025-03-04 09:30:49,2500,713,0,6414.595,140.377,356.5,6,2139,0,0,0.192,4487.875
2025-03-04 09:30:51,2500,800,235,6217.715,297.296,400,6,2400,0,0,0.18,5221.851
2025-03-04 09:30:53,2500,778,0,6440.76,83.495,389,6,2334,0,0,0.158,5440.613
2025-03-04 09:30:55,2500,741,153,6601.242,199.094,370.5,6,2223,0,0,0.181,5604.997
2025-03-04 09:30:57,2500,812,65,6194.315,212.159,406,6,2436,0,0,0.139,5193.948
2025-03-04 09:30:59,2500,730,0,6523.827,120.758,365,6,2190,0,0,0.171,5522.918
2025-03-04 09:31:01,2500,796,194,6242.974,293.287,398,6,2388,0,0,0.182,5252.364
2025-03-04 09:31:03,2500,825,0,6338.207,102.689,412.5,6,2475,0,0,0.172,5339.966
2025-03-04 09:31:05,2500,744,5,6445.649,135.075,372,6,2232,0,0,0.206,5446.644
2025-03-04 09:31:07,2500,839,94,6066.53,174.33,419.5,6,2517,0,0,0.199,5068.446
2025-03-04 09:31:09,2500,837,0,6206.369,74.485,418.5,6,2511,0,0,0.195,5207.407
2025-03-04 09:31:11,2500,777,0,6116.627,190.27,388.5,6,2331,0,0,0.18,5115.573
2025-03-04 09:31:13,2500,840,0,6061.443,88.478,420,6,2520,0,0,0.175,5060.837
2025-03-04 09:31:15,2500,803,0,6144.976,74.881,401.5,6,2409,0,0,0.163,5141.002
2025-03-04 09:31:17,2500,1426,0,6159.175,86.543,713,6,4278,0,0,0.201,4006.44
