DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 08:46:13,810,773,0,2021.3,69.199,386.5,6,2319,0,0,0.268,1019.916
2025-03-04 08:46:15,835,772,0,2098.759,75.53,386,6,2316,0,0,0.286,1093.39
2025-03-04 08:46:17,851,788,0,2130.415,73.154,394,6,2364,0,0,0.297,1129.03
2025-03-04 08:46:19,870,789,0,2160.923,71.421,394.5,6,2367,0,0,0.242,1158.868
2025-03-04 08:46:21,898,807,0,2146.605,71.989,403.5,6,2421,0,0,0.294,1144.224
2025-03-04 08:46:23,918,793,0,2239.477,79.509,396.5,6,2379,0,0,0.29,1237.744
2025-03-04 08:46:25,944,1256,0,2261.822,72.669,628,6,3768,0,0,0.268,752.964
2025-03-04 08:46:27,967,770,0,2291.464,104.384,385,6,2310,0,0,0.248,1290.827
2025-03-04 08:46:29,990,806,0,2478.907,73.34,403,6,2418,0,0,0.3,1483.23
2025-03-04 08:46:31,1018,817,0,2441.384,72.095,408.5,6,2451,0,0,0.284,1436.941
2025-03-04 08:46:33,1030,754,0,2522.866,82.135,377,6,2262,0,0,0.272,1526.202
2025-03-04 08:46:35,1051,816,0,2614.32,74.407,408,6,2448,0,0,0.278,1614.195
2025-03-04 08:46:37,1080,802,0,2559.758,72.628,401,6,2406,0,0,0.233,1558.06
2025-03-04 08:46:39,1099,834,0,2657.361,75.836,417,6,2502,0,0,0.293,1657.152
2025-03-04 08:46:41,1114,801,0,2672.552,72.424,400.5,6,2403,0,0,0.27,1671.383
2025-03-04 08:46:43,1140,791,0,2727.374,76.894,395.5,6,2373,0,0,0.315,1726.454
2025-03-04 08:46:45,1166,857,0,2767.337,74.973,428.5,6,2571,0,0,0.328,1763.233
2025-03-04 08:46:47,1184,816,0,2734.801,82.032,408,6,2448,0,0,0.239,1734.801
2025-03-04 08:46:49,1202,842,0,2842.618,76.118,421,6,2526,0,0,0.271,1843.829
2025-03-04 08:46:51,1230,835,0,2823.515,74.714,417.5,6,2505,0,0,0.275,1825.823
2025-03-04 08:46:53,1248,821,0,2889.935,92.477,410.5,6,2463,0,0,0.284,1891.4
2025-03-04 08:46:55,1266,838,0,3000.255,73.511,419,6,2514,0,0,0.315,1999.353
2025-03-04 08:46:57,1309,1210,0,3093.426,95.329,605,6,3630,0,0,0.253,1261.309
2025-03-04 08:46:59,1330,777,0,3263.972,81.499,388.5,6,2331,0,0,0.261,2259.333
2025-03-04 08:47:01,1350,814,0,3267.453,77.005,407,6,2442,0,0,0.224,2262.609
2025-03-04 08:47:03,1376,813,0,3278.482,73.229,406.5,6,2439,0,0,0.293,2278.673
2025-03-04 08:47:05,1392,778,0,3424.098,84.666,389,6,2334,0,0,0.278,2422.428
2025-03-04 08:47:07,1410,812,0,3466.131,82.767,406,6,2436,0,0,0.266,2463.839
2025-03-04 08:47:09,1440,798,0,3442.525,76.887,399,6,2394,0,0,0.266,2440.959
2025-03-04 08:47:11,1464,772,0,3571.925,76.411,386,6,2316,0,0,0.29,2573.115
2025-03-04 08:47:13,1480,791,0,3652.765,78.244,395.5,6,2373,0,0,0.262,2651.391
2025-03-04 08:47:15,1500,790,0,3608.643,73.722,395,6,2370,0,0,0.306,2607.099
2025-03-04 08:47:17,1527,776,0,3738.674,73.711,388,6,2328,0,0,0.278,2738.455
2025-03-04 08:47:19,1541,804,0,3849.796,80.244,402,6,2412,0,0,0.282,2846.832
2025-03-04 08:47:21,1561,788,0,3815.058,77.013,394,6,2364,0,0,0.201,2815.769
2025-03-04 08:47:23,1586,746,0,3963.788,79.905,373,6,2238,0,0,0.256,2965.343
2025-03-04 08:47:25,1590,803,0,4027.097,71.875,401.5,6,2409,0,0,0.249,3028.877
2025-03-04 08:47:27,1590,1226,0,4036.72,100.533,613,6,3678,0,0,0.261,2640.436
2025-03-04 08:47:29,1590,926,0,4100.44,86.611,463,6,2778,0,0,0.269,2085.868
2025-03-04 08:47:31,1590,801,0,3948.522,97.317,400.5,6,2403,0,0,0.271,2947.427
2025-03-04 08:47:33,1590,830,0,3917.498,74.397,415,6,2490,0,0,0.27,2917.252
2025-03-04 08:47:35,1590,780,0,3938.818,79.141,390,6,2340,0,0,0.267,2939.378
2025-03-04 08:47:37,1590,778,0,3989.217,88.909,389,6,2334,0,0,0.261,2994.073
2025-03-04 08:47:39,1590,808,0,4033.29,82.002,404,6,2424,0,0,0.29,3032.8
2025-03-04 08:47:41,1590,770,0,4056.596,82.332,385,6,2310,0,0,0.288,3051.964
2025-03-04 08:47:43,1590,814,0,4064.217,71.324,407,6,2442,0,0,0.254,3062.93
2025-03-04 08:47:45,1590,862,0,3880.328,120.142,431,6,2586,0,0,0.278,2882.248
2025-03-04 08:47:47,1590,812,0,3761.446,76.476,406,6,2436,0,0,0.271,2759.632
2025-03-04 08:47:49,1590,816,0,3921.906,74.188,408,6,2448,0,0,0.29,2917.765
2025-03-04 08:47:51,1590,829,0,3906.835,80.108,414.5,6,2487,0,0,0.279,2906.978
2025-03-04 08:47:53,1590,830,0,3857.857,74.059,415,6,2490,0,0,0.271,2854.904
2025-03-04 08:47:55,1590,823,0,3857.237,78.42,411.5,6,2469,0,0,0.26,2854.135
2025-03-04 08:47:57,1590,842,0,3807.126,73.471,421,6,2526,0,0,0.267,2808.852
2025-03-04 08:47:59,1590,1289,0,3759.443,81.569,644.5,6,3867,0,0,0.23,2018.05
2025-03-04 08:48:01,1590,782,0,3875.951,90.892,391,6,2346,0,0,0.226,2359.248
2025-03-04 08:48:03,1590,820,0,3958.196,72.867,410,6,2460,0,0,0.215,2955.43
2025-03-04 08:48:05,1590,809,0,3890.671,78.692,404.5,6,2427,0,0,0.272,2894.739
2025-03-04 08:48:07,1590,792,0,3937.374,91.341,396,6,2376,0,0,0.26,2935.986
2025-03-04 08:48:09,1590,810,0,3980.847,70.431,405,6,2430,0,0,0.294,2978.89
2025-03-04 08:48:11,1590,804,0,3988.908,83.61,402,6,2412,0,0,0.234,2993.943
2025-03-04 08:48:13,1590,760,0,4017.264,82.295,380,6,2280,0,0,0.299,3013.872
2025-03-04 08:48:15,1590,806,0,4077.916,74.945,403,6,2418,0,0,0.279,3076.515
2025-03-04 08:48:17,1590,775,0,4067.283,77.486,387.5,6,2325,0,0,0.272,3070.956
2025-03-04 08:48:19,1590,819,0,3992.734,73.394,409.5,6,2457,0,0,0.27,2994.952
2025-03-04 08:48:21,1590,764,0,4065.191,80.928,382,6,2292,0,0,0.234,3060.598
2025-03-04 08:48:23,1590,827,0,4057.133,77.091,413.5,6,2481,0,0,0.268,3054.808
2025-03-04 08:48:25,1590,791,0,3923.067,77.844,395.5,6,2373,0,0,0.281,2920.881
2025-03-04 08:48:27,1590,732,0,4030.463,113.279,366,6,2196,0,0,0.27,3030.6
2025-03-04 08:48:29,1590,810,0,4142.854,73.485,405,6,2430,0,0,0.222,3139.165
2025-03-04 08:48:31,1590,1083,0,4155.43,77.687,541.5,6,3249,0,0,0.265,2238.106
2025-03-04 08:48:33,1590,776,0,4223.594,83.961,388,6,2328,0,0,0.263,2799.803
2025-03-04 08:48:35,1590,805,0,4106.25,103.589,402.5,6,2415,0,0,0.211,3102.384
2025-03-04 08:48:37,1590,812,0,4027.234,88.88,406,6,2436,0,0,0.27,3028.767
2025-03-04 08:48:39,1590,766,0,3952.578,81.487,383,6,2298,0,0,0.236,2952.899
2025-03-04 08:48:41,1590,814,0,4002.729,72.819,407,6,2442,0,0,0.281,3000.463
2025-03-04 08:48:43,1590,864,0,3956.432,117.003,432,6,2592,0,0,0.251,2953.506
2025-03-04 08:48:45,1590,789,0,3803.807,69.161,394.5,6,2367,0,0,0.255,2802.801
2025-03-04 08:48:47,1590,785,0,3961.994,99.213,392.5,6,2355,0,0,0.271,2961.26
2025-03-04 08:48:49,1590,848,0,3990.415,87.379,424,6,2544,0,0,0.298,2989.034
2025-03-04 08:48:51,1590,813,0,3830.556,75.007,406.5,6,2439,0,0,0.256,2831.022
2025-03-04 08:48:53,1590,807,0,3922.623,83.569,403.5,6,2421,0,0,0.255,2923.052
2025-03-04 08:48:55,1590,852,0,3863.488,82.327,426,6,2556,0,0,0.271,2864.18
2025-03-04 08:48:57,1590,810,0,3797.414,77.576,405,6,2430,0,0,0.249,2796.032
2025-03-04 08:48:59,1590,828,0,3834.557,77.603,414,6,2484,0,0,0.251,2836.066
2025-03-04 08:49:01,1590,928,0,3838.311,80.423,464,6,2784,0,0,0.238,2674.792
2025-03-04 08:49:03,1590,1188,0,3826.467,86.304,594,6,3564,0,0,0.263,1838.896
2025-03-04 08:49:05,1590,806,0,3781.957,75.884,403,6,2418,0,0,0.216,2781.481
2025-03-04 08:49:07,1590,823,0,3862.09,77.311,411.5,6,2469,0,0,0.248,2864.609
2025-03-04 08:49:09,1590,816,0,3916.543,78.669,408,6,2448,0,0,0.261,2915.362
2025-03-04 08:49:11,1590,774,0,3919.252,84.71,387,6,2322,0,0,0.229,2919.558
2025-03-04 08:49:13,1590,812,0,4015.133,71.104,406,6,2436,0,0,0.256,3013.948
2025-03-04 08:49:15,1590,822,0,3985.741,83.264,411,6,2466,0,0,0.296,2989.011
2025-03-04 08:49:17,1590,829,0,3905.768,73.39,414.5,6,2487,0,0,0.291,2906.741
2025-03-04 08:49:19,1590,762,0,3971.706,86.721,381,6,2286,0,0,0.274,2966.449
2025-03-04 08:49:21,1590,834,0,3977.044,70.724,417,6,2502,0,0,0.305,2976.102
2025-03-04 08:49:23,1590,824,0,3891.921,91.459,412,6,2472,0,0,0.272,2891.633
2025-03-04 08:49:25,1590,773,0,3920.479,91.86,386.5,6,2319,0,0,0.255,2920.812
2025-03-04 08:49:27,1590,813,0,4001.56,74.53,406.5,6,2439,0,0,0.266,3003.177
2025-03-04 08:49:29,1590,851,0,3916.866,105.123,425.5,6,2553,0,0,0.274,2917.163
2025-03-04 08:49:31,1590,743,0,3872.349,84.696,371.5,6,2229,0,0,0.271,2871.787
2025-03-04 08:49:33,1590,1208,0,4083.646,77.151,604,6,3624,0,0,0.266,2474.894
2025-03-04 08:49:35,1590,774,0,4014.813,87.75,387,6,2322,0,0,-1.193,2222.698
2025-03-04 08:49:37,1590,774,0,4033.477,85.668,387,6,2322,0,0,0.239,3034.288
2025-03-04 08:49:39,1590,814,0,4073.396,87.251,407,6,2442,0,0,0.275,3070.907
2025-03-04 08:49:41,1590,777,0,4035.613,82.723,388.5,6,2331,0,0,0.311,3035.999
2025-03-04 08:49:43,1590,827,0,3982.322,73.498,413.5,6,2481,0,0,0.264,2982.89
