DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:03:18,41,38,0,1014.5,67.961,19,6,114,0,0,3,12
2025-02-28 07:03:20,71,94,0,1000.904,64.443,47,6,282,0,0,0.777,9.851
2025-02-28 07:03:22,101,153,0,1015.444,64.455,76.5,6,459,0,0,0.948,8.824
2025-02-28 07:03:24,149,580,0,1004.562,66.761,290,6,1740,0,0,0.478,6.564
2025-02-28 07:03:26,188,341,0,1010.663,68.195,170.5,6,1023,0,0,0.411,8.114
2025-02-28 07:03:28,219,403,0,1005.27,68.823,201.5,6,1209,0,0,0.467,9.983
2025-02-28 07:03:30,248,456,0,1012.794,66.966,228,6,1368,0,0,0.368,8.11
2025-02-28 07:03:32,278,524,0,1013.103,67.04,262,6,1572,0,0,0.347,9.124
2025-02-28 07:03:34,305,581,0,1003.32,67.296,290.5,6,1743,0,0,0.372,8.547
2025-02-28 07:03:36,335,636,0,1008.447,66.063,318,6,1908,0,0,0.341,10.143
2025-02-28 07:03:38,365,695,0,1012.338,65.902,347.5,6,2085,0,0,0.317,10.682
2025-02-28 07:03:40,395,746,0,1014.819,64.91,373,6,2238,0,0,0.324,13.02
2025-02-28 07:03:42,423,794,0,1016.499,63.518,397,6,2382,0,0,0.259,14.584
2025-02-28 07:03:44,440,854,0,1028.088,67.073,427,6,2562,0,0,0.244,24.645
2025-02-28 07:03:46,440,840,0,1045.374,74.836,420,6,2520,0,0,0.263,44.342
2025-02-28 07:03:48,440,865,0,1015.635,66.458,432.5,6,2595,0,0,0.251,15.923
2025-02-28 07:03:50,440,856,0,1019.707,66.197,428,6,2568,0,0,0.227,19.151
2025-02-28 07:03:52,440,869,0,1022.551,65.784,434.5,6,2607,0,0,0.254,20.806
2025-02-28 07:03:54,440,1758,0,1028.393,68.398,879,6,5274,0,0,0.249,12.666
2025-02-28 07:03:56,440,860,0,1022.99,65.831,430,6,2580,0,0,0.251,21.309
2025-02-28 07:03:58,440,859,0,1025.406,65.541,429.5,6,2577,0,0,0.276,27.638
2025-02-28 07:04:00,440,836,0,1029.059,68.947,418,6,2508,0,0,0.281,26.403
2025-02-28 07:04:02,440,853,0,1050.851,66.319,426.5,6,2559,0,0,0.251,50.8
2025-02-28 07:04:04,440,864,0,1025.706,63.972,432,6,2592,0,0,0.267,24.573
2025-02-28 07:04:06,440,828,0,1058.577,72.792,414,6,2484,0,0,0.256,57.511
2025-02-28 07:04:08,440,846,0,1044.222,67.291,423,6,2538,0,0,0.23,42.777
2025-02-28 07:04:10,440,852,0,1030.114,66.761,426,6,2556,0,0,0.268,29.818
2025-02-28 07:04:12,440,847,0,1042.776,69.161,423.5,6,2541,0,0,0.285,41.276
2025-02-28 07:04:14,440,843,0,1034.383,67.498,421.5,6,2529,0,0,0.27,32.767
2025-02-28 07:04:16,440,847,0,1028.185,67.142,423.5,6,2541,0,0,0.281,27.325
2025-02-28 07:04:18,440,858,0,1028.397,66.935,429,6,2574,0,0,0.283,24.822
2025-02-28 07:04:20,440,845,0,1045.103,72.186,422.5,6,2535,0,0,0.297,45.421
2025-02-28 07:04:22,440,871,0,1025.122,68.532,435.5,6,2613,0,0,0.261,24.665
2025-02-28 07:04:24,440,1093,0,1040.134,72.056,546.5,6,3279,0,0,0.252,23.309
2025-02-28 07:04:26,440,1404,0,1032.462,68.455,702,6,4212,0,0,0.226,19.291
2025-02-28 07:04:28,440,851,0,1039.367,65.63,425.5,6,2553,0,0,0.269,36.64
2025-02-28 07:04:30,440,861,0,1030.683,68.431,430.5,6,2583,0,0,0.271,28.883
2025-02-28 07:04:32,440,858,0,1025.198,67.554,429,6,2574,0,0,0.284,23.355
2025-02-28 07:04:34,440,845,0,1033.858,65.653,422.5,6,2535,0,0,0.257,36.17
2025-02-28 07:04:36,440,873,0,1014.065,66.804,436.5,6,2619,0,0,0.234,14.071
2025-02-28 07:04:38,440,854,0,1025.879,69.838,427,6,2562,0,0,0.221,26.486
2025-02-28 07:04:40,440,856,0,1024.346,66.401,428,6,2568,0,0,0.243,24.654
2025-02-28 07:04:42,440,874,0,1017.112,65.025,437,6,2622,0,0,0.208,18.006
2025-02-28 07:04:44,440,863,0,1020.978,65.664,431.5,6,2589,0,0,0.228,18.701
2025-02-28 07:04:46,440,863,0,1022.307,63.822,431.5,6,2589,0,0,0.24,20.783
2025-02-28 07:04:48,440,863,0,1014.864,65.833,431.5,6,2589,0,0,0.246,18.651
2025-02-28 07:04:50,440,864,0,1021.212,67.951,432,6,2592,0,0,0.234,21.16
2025-02-28 07:04:52,440,852,0,1019.161,71.663,426,6,2556,0,0,0.242,22.82
2025-02-28 07:04:54,440,1955,0,1021.218,67.66,977.5,6,5865,0,0,0.225,14.083
2025-02-28 07:04:56,440,865,0,1016.579,67.805,432.5,6,2595,0,0,0.223,17.892
2025-02-28 07:04:58,440,858,0,1024.915,71.017,429,6,2574,0,0,0.275,19.307
