DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 05:11:34,1000,871,0,2259.869,73.111,435.5,6,2613,0,0,0.258,1257.904
2025-03-04 05:11:36,1000,846,0,2324.331,76.861,423,6,2538,0,0,0.251,1325.901
2025-03-04 05:11:38,1000,833,0,2376.089,73.199,416.5,6,2499,0,0,0.241,1374.478
2025-03-04 05:11:40,1000,849,0,2384.423,72.565,424.5,6,2547,0,0,0.26,1386.12
2025-03-04 05:11:42,1000,804,0,2421.28,77.15,402,6,2412,0,0,0.25,1422.159
2025-03-04 05:11:44,1000,843,0,2441.453,76.601,421.5,6,2529,0,0,0.262,1441.556
2025-03-04 05:11:46,1000,834,0,2368.929,69.928,417,6,2502,0,0,0.278,1370.68
2025-03-04 05:11:48,1000,820,0,2402.906,77.661,410,6,2460,0,0,0.256,1402.655
2025-03-04 05:11:50,1000,844,0,2425.501,77.397,422,6,2532,0,0,0.249,1425.969
2025-03-04 05:11:52,1000,848,0,2358.927,76.865,424,6,2544,0,0,0.283,1356.827
2025-03-04 05:11:54,1000,828,0,2389.885,69.475,414,6,2484,0,0,0.248,1392.175
2025-03-04 05:11:56,1000,894,0,2350.965,88.293,447,6,2682,0,0,0.26,1351.864
2025-03-04 05:11:58,1000,871,0,2244.465,75.825,435.5,6,2613,0,0,0.226,1243.952
2025-03-04 05:12:00,1000,821,263,2337.205,152.637,410.5,6,2463,0,0,0.227,1339.722
2025-03-04 05:12:02,1000,900,0,2064.719,201.975,450,6,2700,0,0,0.182,1060.132
2025-03-04 05:12:04,1000,833,510,2262.186,82.232,416.5,6,2499,0,0,0.256,1267.509
2025-03-04 05:12:06,1000,856,225,1665.317,400.114,428,6,2568,0,0,0.203,671.248
2025-03-04 05:12:08,1000,877,0,2163.927,110.44,438.5,6,2631,0,0,0.186,1156.951
2025-03-04 05:12:10,1000,810,526,2226.096,355.561,405,6,2430,0,0,0.238,1230.228
2025-03-04 05:12:12,1000,909,0,1907.829,267.739,454.5,6,2727,0,0,0.193,905.938
2025-03-04 05:12:14,1000,865,141,2216.32,74.356,432.5,6,2595,0,0,0.258,1219.778
2025-03-04 05:12:16,1000,873,237,1999.466,343.406,436.5,6,2619,0,0,0.229,1003.638
2025-03-04 05:12:18,1000,904,0,2149.216,123.152,452,6,2712,0,0,0.202,1148.908
2025-03-04 05:12:20,1000,853,292,2251.334,88.447,426.5,6,2559,0,0,0.247,1251.317
2025-03-04 05:12:22,1000,904,0,2002.928,241.865,452,6,2712,0,0,0.209,1003.448
2025-03-04 05:12:24,1000,883,0,2232.198,73.797,441.5,6,2649,0,0,0.219,1231.958
2025-03-04 05:12:26,1000,816,198,2265.415,161.108,408,6,2448,0,0,0.252,1266.426
2025-03-04 05:12:28,1000,871,0,2193.983,168.825,435.5,6,2613,0,0,0.225,1191.68
2025-03-04 05:12:30,1000,837,201,2354.389,81.624,418.5,6,2511,0,0,0.252,1350.295
