DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 04:59:33,848,847,0,1845.712,96.164,423.5,6,2541,0,0,0.281,843.71
2025-03-04 04:59:35,889,858,0,1948.387,71.107,429,6,2574,0,0,0.253,948.692
2025-03-04 04:59:37,928,891,0,1976.352,74.405,445.5,6,2673,0,0,0.257,978.614
2025-03-04 04:59:39,960,861,0,2066.41,81.51,430.5,6,2583,0,0,0.235,1066.951
2025-03-04 04:59:41,1000,871,0,2218.837,77.671,435.5,6,2613,0,0,0.258,1220.17
2025-03-04 04:59:43,1052,874,0,2271.278,74.521,437,6,2622,0,0,0.238,1267.779
2025-03-04 04:59:45,1088,847,0,2365.295,79.556,423.5,6,2541,0,0,0.253,1363.608
2025-03-04 04:59:47,1100,866,0,2452.553,75.467,433,6,2598,0,0,0.252,1452.86
2025-03-04 04:59:49,1100,820,0,2588.807,83.426,410,6,2460,0,0,0.256,1589.954
2025-03-04 04:59:51,1100,839,0,2674.534,74.783,419.5,6,2517,0,0,0.359,1672.431
2025-03-04 04:59:53,1100,825,0,2663.915,77.86,412.5,6,2475,0,0,0.272,1662.228
2025-03-04 04:59:55,1100,853,0,2600.809,70.288,426.5,6,2559,0,0,0.232,1600.438
2025-03-04 04:59:57,1100,816,0,2610.517,73.357,408,6,2448,0,0,0.233,1611.025
2025-03-04 04:59:59,1100,862,0,2640.394,73.687,431,6,2586,0,0,0.259,1640.976
2025-03-04 05:00:01,1100,841,0,2607.822,74.072,420.5,6,2523,0,0,0.245,1602.906
2025-03-04 05:00:03,1100,852,0,2604.736,75.97,426,6,2556,0,0,0.241,1609.481
2025-03-04 05:00:05,1100,815,0,2621.999,72.091,407.5,6,2445,0,0,0.236,1624.452
2025-03-04 05:00:07,1100,857,0,2623.748,78.25,428.5,6,2571,0,0,0.278,1622.764
2025-03-04 05:00:09,1100,903,0,2538.823,80.291,451.5,6,2709,0,0,0.239,1535.398
2025-03-04 05:00:11,1100,879,0,2437.641,80.242,439.5,6,2637,0,0,0.222,1439.466
2025-03-04 05:00:13,1100,788,708,2570.397,254.736,394,6,2364,0,0,0.253,1578.49
2025-03-04 05:00:15,1100,861,0,1935.889,351.479,430.5,6,2583,0,0,0.202,936.916
2025-03-04 05:00:17,1100,853,510,2494.808,86.923,426.5,6,2559,0,0,0.208,1497.393
2025-03-04 05:00:19,1100,783,619,1804.041,650.046,391.5,6,2349,0,0,0.175,818.582
2025-03-04 05:00:21,1100,889,0,2213.252,254.764,444.5,6,2667,0,0,0.224,1211.688
2025-03-04 05:00:23,1100,775,713,2587.745,139.376,387.5,6,2325,0,0,0.255,1600.43
2025-03-04 05:00:25,1100,893,24,1945.486,408.523,446.5,6,2679,0,0,0.177,944.167
2025-03-04 05:00:27,1100,925,12,2382.545,87.359,462.5,6,2775,0,0,0.183,1383.339
2025-03-04 05:00:29,1100,812,405,2369.6,294.167,406,6,2436,0,0,0.244,1377.635
2025-03-04 05:00:31,1100,922,0,2207.241,229.105,461,6,2766,0,0,0.18,1207.252
2025-03-04 05:00:33,1100,869,222,2424.33,80.824,434.5,6,2607,0,0,0.235,1421.842
2025-03-04 05:00:35,1100,890,50,2283.74,277.727,445,6,2670,0,0,0.239,1288.242
2025-03-04 05:00:37,1100,935,0,2380.251,97.719,467.5,6,2805,0,0,0.214,1378.807
2025-03-04 05:00:39,1100,816,310,2473.602,103.416,408,6,2448,0,0,0.251,1475.554
2025-03-04 05:00:41,1100,881,0,2249.815,246.583,440.5,6,2643,0,0,0.19,1251.049
2025-03-04 05:00:43,1100,845,84,2542.824,78.748,422.5,6,2535,0,0,0.26,1545.767
