Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740726918,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,13.28%,"2.425GiB / 15.51GiB",15.64%,"516MB / 597MB","0B / 0B",869
1740726918,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.93%,"803.2MiB / 15.51GiB",5.06%,"58.3MB / 101MB","0B / 0B",254
1740726918,e192d5341051,reverse-proxy-api-1,e192d5341051,95.30%,"165.5MiB / 1GiB",16.16%,"650MB / 372MB","0B / 0B",31
1740726930,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.41%,"104.8MiB / 15.51GiB",0.66%,"988MB / 1.15GB","0B / 0B",40
1740726930,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,15.74%,"2.413GiB / 15.51GiB",15.56%,"517MB / 598MB","0B / 0B",864
1740726930,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.83%,"803.8MiB / 15.51GiB",5.06%,"58.5MB / 101MB","0B / 0B",254
1740726930,e192d5341051,reverse-proxy-api-1,e192d5341051,93.72%,"166.4MiB / 1GiB",16.25%,"651MB / 372MB","0B / 0B",29
1740726940,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.28%,"104.8MiB / 15.51GiB",0.66%,"989MB / 1.15GB","0B / 0B",40
1740726940,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,25.43%,"2.419GiB / 15.51GiB",15.60%,"517MB / 598MB","0B / 0B",862
1740726940,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.99%,"804.2MiB / 15.51GiB",5.06%,"58.6MB / 101MB","0B / 0B",251
1740726940,e192d5341051,reverse-proxy-api-1,e192d5341051,93.91%,"164.8MiB / 1GiB",16.09%,"651MB / 372MB","0B / 0B",28
1740726952,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.38%,"104.8MiB / 15.51GiB",0.66%,"990MB / 1.15GB","0B / 0B",40
1740726952,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,18.09%,"2.428GiB / 15.51GiB",15.66%,"517MB / 599MB","0B / 0B",870
1740726952,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.94%,"804.8MiB / 15.51GiB",5.07%,"58.8MB / 101MB","0B / 0B",251
1740726952,e192d5341051,reverse-proxy-api-1,e192d5341051,94.42%,"163.4MiB / 1GiB",15.95%,"652MB / 373MB","0B / 0B",29
1740726964,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,2.98%,"104.8MiB / 15.51GiB",0.66%,"990MB / 1.15GB","0B / 0B",40
1740726964,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,12.63%,"2.431GiB / 15.51GiB",15.67%,"517MB / 599MB","0B / 0B",861
1740726964,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.92%,"805.4MiB / 15.51GiB",5.07%,"58.9MB / 101MB","0B / 0B",252
1740726964,e192d5341051,reverse-proxy-api-1,e192d5341051,94.61%,"165.4MiB / 1GiB",16.15%,"652MB / 373MB","0B / 0B",32
1740726974,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.29%,"105.2MiB / 15.51GiB",0.66%,"991MB / 1.15GB","0B / 0B",40
1740726974,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,12.85%,"2.432GiB / 15.51GiB",15.69%,"518MB / 600MB","0B / 0B",861
1740726974,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.89%,"806.2MiB / 15.51GiB",5.08%,"59.1MB / 101MB","0B / 0B",252
1740726974,e192d5341051,reverse-proxy-api-1,e192d5341051,93.90%,"163.5MiB / 1GiB",15.97%,"653MB / 373MB","0B / 0B",32
1740726986,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.90%,"105.2MiB / 15.51GiB",0.66%,"992MB / 1.15GB","0B / 0B",40
1740726986,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,10.92%,"2.435GiB / 15.51GiB",15.70%,"518MB / 600MB","0B / 0B",861
1740726986,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.91%,"806.8MiB / 15.51GiB",5.08%,"59.3MB / 101MB","0B / 0B",252
1740726986,e192d5341051,reverse-proxy-api-1,e192d5341051,93.35%,"165.1MiB / 1GiB",16.12%,"653MB / 373MB","0B / 0B",29
1740726998,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,2.93%,"105.4MiB / 15.51GiB",0.66%,"993MB / 1.15GB","0B / 0B",40
1740726998,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,13.31%,"2.439GiB / 15.51GiB",15.73%,"518MB / 601MB","0B / 0B",861
1740726998,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.93%,"807.7MiB / 15.51GiB",5.09%,"59.4MB / 101MB","0B / 0B",253
1740726998,e192d5341051,reverse-proxy-api-1,e192d5341051,94.91%,"163.4MiB / 1GiB",15.95%,"654MB / 374MB","0B / 0B",29
1740727008,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,2.97%,"105.2MiB / 15.51GiB",0.66%,"993MB / 1.15GB","0B / 0B",40
1740727008,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,11.37%,"2.441GiB / 15.51GiB",15.74%,"519MB / 601MB","0B / 0B",861
1740727008,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.88%,"808.2MiB / 15.51GiB",5.09%,"59.6MB / 102MB","0B / 0B",253
1740727008,e192d5341051,reverse-proxy-api-1,e192d5341051,94.05%,"164.7MiB / 1GiB",16.08%,"654MB / 374MB","0B / 0B",28
1740727020,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.32%,"105.3MiB / 15.51GiB",0.66%,"994MB / 1.15GB","0B / 0B",40
1740727020,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,10.71%,"2.445GiB / 15.51GiB",15.77%,"519MB / 602MB","0B / 0B",861
1740727020,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.16%,"809MiB / 15.51GiB",5.09%,"59.7MB / 102MB","0B / 0B",253
1740727020,e192d5341051,reverse-proxy-api-1,e192d5341051,95.23%,"165.6MiB / 1GiB",16.18%,"655MB / 374MB","0B / 0B",29
1740727030,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.53%,"105.3MiB / 15.51GiB",0.66%,"995MB / 1.15GB","0B / 0B",40
1740727030,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,14.69%,"2.45GiB / 15.51GiB",15.80%,"519MB / 602MB","0B / 0B",861
1740727030,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.67%,"809.6MiB / 15.51GiB",5.10%,"59.9MB / 102MB","0B / 0B",253
1740727030,e192d5341051,reverse-proxy-api-1,e192d5341051,94.34%,"165.4MiB / 1GiB",16.15%,"655MB / 375MB","0B / 0B",30
1740727042,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,2.71%,"105MiB / 15.51GiB",0.66%,"995MB / 1.16GB","0B / 0B",40
1740727042,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,22.63%,"2.461GiB / 15.51GiB",15.87%,"520MB / 603MB","0B / 0B",861
1740727042,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.23%,"810MiB / 15.51GiB",5.10%,"60MB / 102MB","0B / 0B",252
1740727042,e192d5341051,reverse-proxy-api-1,e192d5341051,94.68%,"165.3MiB / 1GiB",16.14%,"656MB / 375MB","0B / 0B",34
1740727055,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.96%,"105MiB / 15.51GiB",0.66%,"996MB / 1.16GB","0B / 0B",40
1740727055,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,12.15%,"2.462GiB / 15.51GiB",15.88%,"520MB / 603MB","0B / 0B",861
1740727055,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.41%,"810.8MiB / 15.51GiB",5.11%,"60.2MB / 102MB","0B / 0B",252
1740727055,e192d5341051,reverse-proxy-api-1,e192d5341051,94.21%,"167.4MiB / 1GiB",16.35%,"656MB / 375MB","0B / 0B",32
1740727065,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.50%,"105.2MiB / 15.51GiB",0.66%,"997MB / 1.16GB","0B / 0B",40
1740727065,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,10.03%,"2.473GiB / 15.51GiB",15.95%,"520MB / 604MB","0B / 0B",861
1740727065,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.74%,"811.3MiB / 15.51GiB",5.11%,"60.4MB / 102MB","0B / 0B",252
1740727065,e192d5341051,reverse-proxy-api-1,e192d5341051,94.50%,"169.5MiB / 1GiB",16.55%,"656MB / 375MB","0B / 0B",31
1740727077,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.44%,"105.2MiB / 15.51GiB",0.66%,"997MB / 1.16GB","0B / 0B",40
1740727077,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,11.08%,"2.495GiB / 15.51GiB",16.09%,"520MB / 604MB","0B / 0B",861
1740727077,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.09%,"812.2MiB / 15.51GiB",5.11%,"60.5MB / 102MB","0B / 0B",252
1740727077,e192d5341051,reverse-proxy-api-1,e192d5341051,94.59%,"168.4MiB / 1GiB",16.44%,"657MB / 376MB","0B / 0B",28
1740727089,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.21%,"105.1MiB / 15.51GiB",0.66%,"998MB / 1.16GB","0B / 0B",40
1740727089,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,14.28%,"2.515GiB / 15.51GiB",16.22%,"521MB / 605MB","0B / 0B",861
1740727089,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.85%,"812.7MiB / 15.51GiB",5.12%,"60.7MB / 102MB","0B / 0B",252
1740727089,e192d5341051,reverse-proxy-api-1,e192d5341051,93.29%,"170.1MiB / 1GiB",16.61%,"657MB / 376MB","0B / 0B",30
1740727099,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.36%,"105.1MiB / 15.51GiB",0.66%,"999MB / 1.16GB","0B / 0B",40
1740727099,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,20.92%,"2.545GiB / 15.51GiB",16.41%,"521MB / 605MB","0B / 0B",861
