Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740720708,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.16%,"262MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720708,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.16%,"822.1MiB / 15.51GiB",5.18%,"18MB / 87.2MB","0B / 0B",233
1740720708,e192d5341051,reverse-proxy-api-1,e192d5341051,0.19%,"168.7MiB / 1GiB",16.48%,"135MB / 77.6MB","0B / 0B",60
1740720718,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.28%,"96.52MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720718,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.28%,"262.1MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720718,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.11%,"822.7MiB / 15.51GiB",5.18%,"18MB / 87.2MB","0B / 0B",233
1740720718,e192d5341051,reverse-proxy-api-1,e192d5341051,0.16%,"168.7MiB / 1GiB",16.48%,"135MB / 77.6MB","0B / 0B",60
1740720730,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.16%,"96.67MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720730,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.15%,"262.1MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720730,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.83%,"823.2MiB / 15.51GiB",5.18%,"18MB / 87.2MB","0B / 0B",233
1740720730,e192d5341051,reverse-proxy-api-1,e192d5341051,0.18%,"168.7MiB / 1GiB",16.48%,"135MB / 77.6MB","0B / 0B",60
1740720743,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.13%,"96.54MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720743,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.11%,"262MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720743,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.67%,"824.1MiB / 15.51GiB",5.19%,"18MB / 87.3MB","0B / 0B",233
1740720743,e192d5341051,reverse-proxy-api-1,e192d5341051,0.18%,"168.7MiB / 1GiB",16.48%,"135MB / 77.6MB","0B / 0B",60
1740720753,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.20%,"96.55MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720753,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.13%,"262MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720753,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.03%,"825MiB / 15.51GiB",5.20%,"18.1MB / 87.4MB","0B / 0B",232
1740720753,e192d5341051,reverse-proxy-api-1,e192d5341051,0.16%,"168.7MiB / 1GiB",16.48%,"135MB / 77.6MB","0B / 0B",60
1740720765,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.22%,"96.56MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720765,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.44%,"262MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720765,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.29%,"825.8MiB / 15.51GiB",5.20%,"18.1MB / 87.4MB","0B / 0B",232
1740720765,e192d5341051,reverse-proxy-api-1,e192d5341051,0.12%,"168.7MiB / 1GiB",16.48%,"135MB / 77.6MB","0B / 0B",60
1740720777,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.14%,"96.54MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720777,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.08%,"262MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720777,b424db67d982,reverse-proxy-controller-1,b424db67d982,107.48%,"826.7MiB / 15.51GiB",5.21%,"18.1MB / 87.4MB","0B / 0B",232
1740720777,e192d5341051,reverse-proxy-api-1,e192d5341051,0.10%,"168.7MiB / 1GiB",16.48%,"135MB / 77.6MB","0B / 0B",60
1740720787,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.15%,"96.54MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720787,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.08%,"262MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720787,b424db67d982,reverse-proxy-controller-1,b424db67d982,5.24%,"827.8MiB / 15.51GiB",5.21%,"18.1MB / 87.4MB","0B / 0B",233
1740720787,e192d5341051,reverse-proxy-api-1,e192d5341051,0.08%,"154MiB / 1GiB",15.04%,"135MB / 77.6MB","0B / 0B",21
1740720799,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.11%,"96.54MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720799,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.11%,"262MiB / 15.51GiB",1.65%,"173MB / 129MB","0B / 0B",37
1740720799,b424db67d982,reverse-proxy-controller-1,b424db67d982,13.82%,"829MiB / 15.51GiB",5.22%,"18.2MB / 87.5MB","0B / 0B",233
1740720799,e192d5341051,reverse-proxy-api-1,e192d5341051,0.07%,"154MiB / 1GiB",15.04%,"135MB / 77.6MB","0B / 0B",21
1740720810,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.35%,"96.54MiB / 15.51GiB",0.61%,"204MB / 237MB","0B / 0B",40
1740720810,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,123.10%,"2.318GiB / 15.51GiB",14.94%,"173MB / 129MB","0B / 0B",1039
1740720810,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.68%,"793.8MiB / 15.51GiB",5.00%,"18.2MB / 87.5MB","0B / 0B",247
1740720810,e192d5341051,reverse-proxy-api-1,e192d5341051,9.04%,"154.3MiB / 1GiB",15.07%,"135MB / 77.6MB","0B / 0B",22
1740720822,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.18%,"98.15MiB / 15.51GiB",0.62%,"204MB / 237MB","0B / 0B",40
1740720822,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,34.97%,"2.434GiB / 15.51GiB",15.69%,"173MB / 129MB","0B / 0B",1039
1740720822,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.76%,"794.6MiB / 15.51GiB",5.00%,"18.4MB / 87.5MB","0B / 0B",247
1740720822,e192d5341051,reverse-proxy-api-1,e192d5341051,95.09%,"157MiB / 1GiB",15.34%,"136MB / 77.9MB","0B / 0B",29
1740720834,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.76%,"100.7MiB / 15.51GiB",0.63%,"205MB / 238MB","0B / 0B",40
1740720834,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,25.87%,"2.46GiB / 15.51GiB",15.87%,"173MB / 130MB","0B / 0B",1028
1740720834,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.08%,"795.1MiB / 15.51GiB",5.01%,"18.6MB / 87.6MB","0B / 0B",247
1740720834,e192d5341051,reverse-proxy-api-1,e192d5341051,95.58%,"163.5MiB / 1GiB",15.97%,"136MB / 78.2MB","0B / 0B",32
1740720844,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.16%,"102.5MiB / 15.51GiB",0.65%,"206MB / 239MB","0B / 0B",40
1740720844,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,15.61%,"2.474GiB / 15.51GiB",15.95%,"174MB / 130MB","0B / 0B",1032
1740720844,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.31%,"796.1MiB / 15.51GiB",5.01%,"18.7MB / 87.6MB","0B / 0B",246
